0 1 2 0.025
0 2 2 0.008
0 3 2 0.004
0 4 2 0.003
0 5 2 0.003
0 6 0 1.000
0 6 2 0.006
0 7 2 0.013
0 8 2 0.002
0 9 2 0.002
0 9 3 0.002
0 10 2 0.003
0 11 2 0.023
0 12 2 0.003
0 13 2 0.011
0 14 2 0.007
0 15 2 0.014
0 16 2 0.004
0 17 0 0.007
0 17 2 0.548
0 18 2 0.001
0 19 2 0.002
0 20 2 0.006
0 21 2 0.004
0 22 2 0.009
0 23 2 0.004
0 24 2 0.001
0 25 0 0.787
0 25 1 0.092
0 25 2 0.023
0 26 2 0.007
0 27 2 0.006
0 28 2 0.003
0 29 2 0.014
0 30 2 0.014
0 31 2 0.002
0 32 2 0.004
0 33 2 0.017
0 34 2 0.009
0 35 2 0.005
0 36 2 0.002
0 37 2 0.001
0 38 2 0.002
0 39 2 0.003
0 40 2 0.011
0 41 2 0.002
0 42 2 0.001
0 43 2 0.002
0 44 1 0.002
0 44 2 0.002
0 45 2 0.002
0 46 2 0.002
0 47 2 0.015
0 48 0 0.002
0 48 2 0.004
0 49 0 0.019
0 49 2 0.012
0 49 3 0.008
0 50 2 0.007
0 51 2 0.002
0 52 1 0.002
0 52 2 0.002
0 53 2 0.002
0 54 2 0.003
0 55 2 0.002
0 56 2 0.002
0 57 2 0.002
0 58 2 0.002
0 59 0 0.038
0 59 2 0.295
0 60 2 0.006
0 61 0 1.000
0 61 2 0.010
0 62 0 0.999
0 62 2 0.025
0 63 2 0.007
0 64 2 0.002
0 65 2 0.005
0 66 2 0.002
0 67 2 0.004
0 68 2 0.004
0 69 0 0.396
0 69 2 0.015
0 70 2 0.008
0 71 1 0.002
0 71 2 0.002
0 72 2 0.003
0 73 0 0.020
0 73 1 0.094
0 73 2 0.007
0 74 2 0.003
0 75 2 0.026
0 76 2 0.002
0 77 2 0.002
0 78 2 0.006
0 79 2 0.013
0 80 1 0.977
0 80 2 0.015
0 81 2 0.009
0 82 2 0.002
0 83 0 0.006
0 83 2 0.023
0 84 2 0.023
0 85 2 0.002
0 86 2 0.012
0 87 2 0.002
0 88 2 0.007
0 89 2 0.003
0 90 2 0.002
0 91 0 0.999
0 91 2 0.005
0 92 2 0.001
0 92 3 1.000
0 93 0 0.003
0 93 2 0.008
0 94 2 0.002
0 95 2 0.002
0 96 2 0.002
0 97 2 0.002
0 98 2 0.002
0 99 2 0.010
0 100 2 0.006
0 101 2 0.001
0 102 2 0.001
0 103 2 0.004
0 104 2 0.008
0 105 0 0.016
0 105 2 0.017
0 106 0 0.006
0 106 2 0.002
0 107 2 0.231
0 108 2 0.002
0 109 2 0.002
0 110 2 0.004
0 111 2 0.002
0 112 2 0.002
0 113 2 0.001
0 114 2 0.003
0 115 2 0.001
0 116 2 0.002
0 117 1 0.999
0 117 2 0.026
0 118 2 0.003
0 119 2 0.001
0 120 2 0.007
0 121 2 0.006
0 122 2 0.002
0 123 2 0.001
0 124 2 0.003
0 125 0 0.002
0 125 2 0.007
0 126 0 1.000
0 126 2 0.254
0 127 2 0.016
0 128 2 0.002
0 129 1 0.002
0 129 2 0.002
0 130 2 0.005
0 131 2 0.001
0 132 2 0.002
0 133 0 0.021
0 133 2 0.042
0 134 2 0.002
0 135 2 0.002
0 136 2 0.001
0 137 2 0.006
0 138 2 0.033
0 139 2 0.010
0 140 2 0.002
0 141 2 0.010
0 142 2 0.007
0 143 2 0.004
0 144 0 0.015
0 144 2 0.017
0 145 2 0.002
0 146 2 0.017
0 147 0 1.000
0 147 2 0.034
0 148 2 0.002
0 149 2 0.007
0 150 2 0.002
0 151 2 0.002
0 152 2 0.002
0 153 2 0.002
0 154 0 0.952
0 154 2 0.003
0 155 2 0.005
0 156 2 0.001
0 157 2 0.023
0 158 2 0.002
0 159 2 0.002
0 160 2 0.002
0 161 0 0.965
0 161 2 0.002
0 162 2 0.002
0 163 2 0.003
0 164 2 0.013
0 165 2 0.002
0 166 0 0.953
0 166 2 0.013
0 167 2 0.001
0 168 2 0.007
0 169 2 0.002
0 170 2 0.001
0 171 2 0.002
0 172 2 0.011
0 173 2 0.003
0 173 3 0.002
0 174 2 0.002
0 175 1 0.002
0 175 2 0.002
0 176 1 0.002
0 176 2 0.002
0 177 2 0.003
0 178 2 0.002
0 179 2 0.004
0 180 2 0.002
0 181 1 0.981
0 181 2 0.049
0 182 2 0.003
0 183 2 0.009
0 184 2 0.002
0 185 2 0.002
0 186 0 0.002
0 186 2 0.003
0 187 2 0.008
0 188 2 0.002
0 189 2 0.002
0 190 0 0.016
0 190 2 0.012
0 191 2 0.023
0 192 2 0.003
0 193 0 0.014
0 193 2 0.009
0 194 2 0.013
0 195 2 0.003
0 196 1 0.002
0 196 2 0.002
0 197 2 0.001
0 198 0 1.000
0 198 2 0.398
0 198 3 0.009
0 199 2 0.005
0 200 2 0.004
0 201 2 0.008
0 202 2 0.002
0 203 2 0.002
0 204 0 0.178
0 204 2 0.007
0 205 2 0.008
0 206 2 0.044
0 207 0 0.002
0 207 2 0.002
0 208 0 1.000
0 208 2 0.004
0 209 2 0.003
0 210 2 0.006
0 211 2 0.002
0 212 2 0.003
0 213 2 0.001
0 214 2 0.008
0 215 0 0.012
0 215 1 0.020
0 215 2 0.013
0 216 2 0.003
0 217 2 0.002
0 218 0 1.000
0 218 1 0.263
0 218 2 0.015
0 219 2 0.002
0 220 2 0.002
0 221 0 0.998
0 221 2 0.009
0 222 2 0.002
0 223 2 0.012
0 224 0 0.002
0 224 2 0.002
0 225 2 0.001
0 226 2 0.015
0 227 2 0.002
0 228 2 0.003
0 229 0 0.511
0 229 2 0.028
0 230 2 0.002
0 231 2 0.010
0 232 2 0.010
0 233 0 0.007
